rank,province,category,college
12392,河南,理科,华东政法大学
15197,河南,理科,华东政法大学
9098,河南,理科,华东政法大学
27258,河南,理科,华东政法大学
22210,河南,理科,华东政法大学
26681,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
26681,河南,理科,华东政法大学
16479,河南,理科,华东政法大学
20210,河南,理科,华东政法大学
19731,河南,理科,华东政法大学
22754,河南,理科,华东政法大学
22210,河南,理科,华东政法大学
11306,河南,理科,华东政法大学
12392,河南,理科,华东政法大学
9098,河南,理科,华东政法大学
27258,河南,理科,华东政法大学
13161,河南,理科,华东政法大学
10979,河南,理科,华东政法大学
26093,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
22210,河南,理科,华东政法大学
11306,河南,理科,华东政法大学
13161,河南,理科,华东政法大学
22210,河南,理科,华东政法大学
9687,河南,理科,华东政法大学
16897,河南,理科,华东政法大学
9687,河南,理科,华东政法大学
19731,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
21699,河南,理科,华东政法大学
27258,河南,理科,华东政法大学
19244,河南,理科,华东政法大学
11306,河南,理科,华东政法大学
25533,河南,理科,华东政法大学
20716,河南,理科,华东政法大学
26681,河南,理科,华东政法大学
13936,河南,理科,华东政法大学
24410,河南,理科,华东政法大学
23318,河南,理科,华东政法大学
16479,河南,理科,华东政法大学
22210,河南,理科,华东政法大学
19244,河南,理科,华东政法大学
23848,河南,理科,华东政法大学
21699,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
21699,河南,理科,华东政法大学
27258,河南,理科,华东政法大学
25007,河南,理科,华东政法大学
10979,河南,理科,华东政法大学
15587,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
15197,河南,理科,华东政法大学
20716,河南,理科,华东政法大学
11681,河南,理科,华东政法大学
11306,河南,理科,华东政法大学
18265,河南,理科,华东政法大学
25007,河南,理科,华东政法大学
17781,河南,理科,华东政法大学
9372,河南,理科,华东政法大学
10979,河南,理科,华东政法大学
16897,河南,理科,华东政法大学
20210,河南,理科,华东政法大学
24410,河南,理科,华东政法大学
12392,河南,理科,华东政法大学
25007,河南,理科,华东政法大学
28512,河南,理科,华东政法大学
11306,河南,理科,华东政法大学
16897,河南,理科,华东政法大学
23318,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
16049,河南,理科,华东政法大学
27258,河南,理科,华东政法大学
17781,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
17352,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
12774,河南,理科,华东政法大学
23318,河南,理科,华东政法大学
9372,河南,理科,华东政法大学
17352,河南,理科,华东政法大学
16049,河南,理科,华东政法大学
28512,河南,理科,华东政法大学
9372,河南,理科,华东政法大学
19731,河南,理科,华东政法大学
21699,河南,理科,华东政法大学
23318,河南,理科,华东政法大学
19244,河南,理科,华东政法大学
13936,河南,理科,华东政法大学
26093,河南,理科,华东政法大学
26681,河南,理科,华东政法大学
19244,河南,理科,华东政法大学
11306,河南,理科,华东政法大学
19244,河南,理科,华东政法大学
21190,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
20716,河南,理科,华东政法大学
23848,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
28512,河南,理科,华东政法大学
9994,河南,理科,华东政法大学
14358,河南,理科,华东政法大学
11681,河南,理科,华东政法大学
16897,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
13936,河南,理科,华东政法大学
26093,河南,理科,华东政法大学
17352,河南,理科,华东政法大学
24410,河南,理科,华东政法大学
15587,河南,理科,华东政法大学
24410,河南,理科,华东政法大学
10979,河南,理科,华东政法大学
14743,河南,理科,华东政法大学
18265,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
10979,河南,理科,华东政法大学
19244,河南,理科,华东政法大学
27258,河南,理科,华东政法大学
13161,河南,理科,华东政法大学
13549,河南,理科,华东政法大学
9994,河南,理科,华东政法大学
23318,河南,理科,华东政法大学
13549,河南,理科,华东政法大学
16897,河南,理科,华东政法大学
9098,河南,理科,华东政法大学
17352,河南,理科,华东政法大学
25533,河南,理科,华东政法大学
27863,河南,理科,华东政法大学
16479,河南,理科,华东政法大学
11681,河南,理科,华东政法大学
16897,河南,理科,华东政法大学
28512,河南,理科,华东政法大学
23848,河南,理科,华东政法大学
9994,河南,理科,华东政法大学
15197,河南,理科,华东政法大学
22210,河南,理科,华东政法大学
18265,河南,理科,华东政法大学
11681,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
25007,河南,理科,华东政法大学
25007,河南,理科,华东政法大学
10979,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
19244,河南,理科,华东政法大学
11306,河南,理科,华东政法大学
13161,河南,理科,华东政法大学
28512,河南,理科,华东政法大学
25533,河南,理科,华东政法大学
16897,河南,理科,华东政法大学
20716,河南,理科,华东政法大学
19731,河南,理科,华东政法大学
18740,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
18740,河南,理科,华东政法大学
12032,河南,理科,华东政法大学
14743,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
18740,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
16049,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
12032,河南,理科,华东政法大学
20716,河南,理科,华东政法大学
9098,河南,理科,华东政法大学
22210,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
13549,河南,理科,华东政法大学
14743,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
18740,河南,理科,华东政法大学
23848,河南,理科,华东政法大学
26681,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
12774,河南,理科,华东政法大学
10654,河南,理科,华东政法大学
25007,河南,理科,华东政法大学
12032,河南,理科,华东政法大学
14358,河南,理科,华东政法大学
27863,河南,理科,华东政法大学
9994,河南,理科,华东政法大学
24410,河南,理科,华东政法大学
27863,河南,理科,华东政法大学
18265,河南,理科,华东政法大学
16479,河南,理科,华东政法大学
27258,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
18265,河南,理科,华东政法大学
16479,河南,理科,华东政法大学
17352,河南,理科,华东政法大学
9687,河南,理科,华东政法大学
25007,河南,理科,华东政法大学
12774,河南,理科,华东政法大学
12774,河南,理科,华东政法大学
13161,河南,理科,华东政法大学
15587,河南,理科,华东政法大学
17781,河南,理科,华东政法大学
17352,河南,理科,华东政法大学
26093,河南,理科,华东政法大学
21190,河南,理科,华东政法大学
25533,河南,理科,华东政法大学
19244,河南,理科,华东政法大学
15197,河南,理科,华东政法大学
16897,河南,理科,华东政法大学
14743,河南,理科,华东政法大学
18740,河南,理科,华东政法大学
15587,河南,理科,华东政法大学
23318,河南,理科,华东政法大学
9994,河南,理科,华东政法大学
23848,河南,理科,华东政法大学
21190,河南,理科,华东政法大学
20210,河南,理科,华东政法大学
17781,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
14743,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
27258,河南,理科,华东政法大学
9372,河南,理科,华东政法大学
23848,河南,理科,华东政法大学
17781,河南,理科,华东政法大学
25533,河南,理科,华东政法大学
12392,河南,理科,华东政法大学
25533,河南,理科,华东政法大学
12774,河南,理科,华东政法大学
23318,河南,理科,华东政法大学
19731,河南,理科,华东政法大学
25533,河南,理科,华东政法大学
9994,河南,理科,华东政法大学
27863,河南,理科,华东政法大学
12032,河南,理科,华东政法大学
18740,河南,理科,华东政法大学
12774,河南,理科,华东政法大学
17352,河南,理科,华东政法大学
21190,河南,理科,华东政法大学
16049,河南,理科,华东政法大学
13936,河南,理科,华东政法大学
27258,河南,理科,华东政法大学
14358,河南,理科,华东政法大学
15197,河南,理科,华东政法大学
9687,河南,理科,华东政法大学
11681,河南,理科,华东政法大学
10306,河南,理科,华东政法大学
14358,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
8813,河南,理科,华东政法大学
10979,河南,理科,华东政法大学
12392,河南,理科,华东政法大学
15197,河南,理科,华东政法大学
27863,河南,理科,华东政法大学
25007,河南,理科,华东政法大学
